path,artifact_score,best_artifact,best_ok,artifact:a person with extra fingers,artifact:malformed hands,artifact:deformed hands,artifact:missing fingers,artifact:fused fingers,artifact:broken arms,artifact:missing arms,artifact:distorted limbs,artifact:anatomical errors,artifact:bad anatomy,artifact:mutated hands,artifact:wrong fingers,ok:a person with normal hands,ok:anatomically correct hands,ok:normal arms,ok:correct anatomy,ok:realistic human anatomy
/home/glindkvist/Downloads/pixlvault_export/image_00216.png,-0.003181636333465576,0.13744135200977325,0.14062298834323883,0.13744135200977325,0.09656216949224472,0.10105506330728531,0.11720927059650421,0.10681985318660736,0.11216817051172256,0.11909406632184982,0.09467945992946625,0.12567190825939178,0.1279095560312271,0.07447011023759842,0.09947273135185242,0.12832340598106384,0.12144408375024796,0.11945882439613342,0.14062298834323883,0.1389717310667038
/home/glindkvist/Downloads/pixlvault_export/image_00217.png,-0.01786860078573227,0.11068622022867203,0.1285548210144043,0.10066138952970505,0.08856543153524399,0.07951521873474121,0.10524357110261917,0.10438715666532516,0.09790198504924774,0.09930351376533508,0.08231174945831299,0.10292484611272812,0.11068622022867203,0.05873378738760948,0.08955507725477219,0.0922725647687912,0.11066683381795883,0.09661033004522324,0.1285548210144043,0.1262727677822113
/home/glindkvist/Downloads/pixlvault_export/image_00218.png,0.02598968893289566,0.1449299454689026,0.11894025653600693,0.12027107179164886,0.10497938841581345,0.10713381320238113,0.12897859513759613,0.09067285060882568,0.11334396153688431,0.12284237146377563,0.11111989617347717,0.10386444628238678,0.1449299454689026,0.10041351616382599,0.12257379293441772,0.10176844149827957,0.1134251281619072,0.11429882049560547,0.11630557477474213,0.11894025653600693
/home/glindkvist/Downloads/pixlvault_export/image_00219.png,-0.003404095768928528,0.12853364646434784,0.13193774223327637,0.12853364646434784,0.09542077779769897,0.0989326685667038,0.11523109674453735,0.10158301889896393,0.1130419373512268,0.11701462417840958,0.09603892266750336,0.10728302597999573,0.11977742612361908,0.0791410356760025,0.09999584406614304,0.1206664964556694,0.1054210290312767,0.11753803491592407,0.12372133880853653,0.13193774223327637
/home/glindkvist/Downloads/pixlvault_export/image_00220.png,-0.0038493573665618896,0.13586942851543427,0.13971878588199615,0.12722429633140564,0.11681654304265976,0.11702074855566025,0.13255007565021515,0.09979817271232605,0.13032716512680054,0.13586942851543427,0.12247991561889648,0.1286781132221222,0.1331944763660431,0.09485342353582382,0.11864408850669861,0.12190127372741699,0.1290948987007141,0.12831340730190277,0.13465149700641632,0.13971878588199615
/home/glindkvist/Downloads/pixlvault_export/image_00221.png,-0.003712698817253113,0.13866044580936432,0.14237314462661743,0.13866044580936432,0.11361127346754074,0.12327738851308823,0.12397152185440063,0.12009281665086746,0.1121780127286911,0.12117266654968262,0.1079612597823143,0.12539613246917725,0.12820430099964142,0.08860215544700623,0.1158626601099968,0.13143983483314514,0.14237314462661743,0.12265683710575104,0.14196863770484924,0.13852272927761078
/home/glindkvist/Downloads/pixlvault_export/image_00222.png,-0.003299430012702942,0.12789058685302734,0.13119001686573029,0.1243266761302948,0.094687320291996,0.10067272931337357,0.11735773086547852,0.10123497247695923,0.10457339882850647,0.11104647815227509,0.10598697513341904,0.11083579063415527,0.12789058685302734,0.07158780843019485,0.11176594346761703,0.10492599010467529,0.11788138747215271,0.10706061869859695,0.12704108655452728,0.13119001686573029
/home/glindkvist/Downloads/pixlvault_export/image_00223.png,0.0024469420313835144,0.1251254677772522,0.12267852574586868,0.1251254677772522,0.09715313464403152,0.10891393572092056,0.12280423939228058,0.10380420833826065,0.09829097986221313,0.10121321678161621,0.09693869203329086,0.10606327652931213,0.12078484147787094,0.08951721340417862,0.11219416558742523,0.10964592546224594,0.12267852574586868,0.09140073508024216,0.11545083671808243,0.1169612780213356
/home/glindkvist/Downloads/pixlvault_export/image_00224.png,0.0001780688762664795,0.130900040268898,0.13072197139263153,0.12660813331604004,0.10588262975215912,0.11288241297006607,0.12238908559083939,0.09775426983833313,0.12552855908870697,0.1266440600156784,0.11398737132549286,0.11719393730163574,0.130900040268898,0.08258797228336334,0.11128397285938263,0.11687137186527252,0.11502586305141449,0.13072197139263153,0.12278465926647186,0.12638819217681885
/home/glindkvist/Downloads/pixlvault_export/image_00225.png,0.01891857385635376,0.14073312282562256,0.1218145489692688,0.13207606971263885,0.09267659485340118,0.0969085693359375,0.12336379289627075,0.08908305317163467,0.12631937861442566,0.11801058799028397,0.0976458340883255,0.11724668741226196,0.14073312282562256,0.08340075612068176,0.11991637945175171,0.11841926723718643,0.10489041358232498,0.1184673085808754,0.1218145489692688,0.1190803050994873
